nohup: ignoring input
/home/tanguy/5A/MLChallenge/venvMLChallenge/lib/python3.11/site-packages/torch/optim/lr_scheduler.py:60: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
  warnings.warn(
cuda
Mean: tensor([0.5652, 0.4507, 0.4434])
Std: tensor([0.2005, 0.1882, 0.1902])
Epoch [274/800], Training Loss: 0.7550, Training Accuracy: 66.91%, Validation Accuracy: 69.86%
Epoch [275/800], Training Loss: 0.7680, Training Accuracy: 64.71%, Validation Accuracy: 70.55%
Epoch [276/800], Training Loss: 0.7292, Training Accuracy: 68.81%, Validation Accuracy: 71.92%
Epoch [277/800], Training Loss: 0.7181, Training Accuracy: 68.08%, Validation Accuracy: 68.49%
Epoch [278/800], Training Loss: 0.7889, Training Accuracy: 66.91%, Validation Accuracy: 68.49%
Epoch [279/800], Training Loss: 0.7476, Training Accuracy: 67.50%, Validation Accuracy: 70.55%
Epoch [280/800], Training Loss: 0.7407, Training Accuracy: 67.94%, Validation Accuracy: 67.81%
Epoch [281/800], Training Loss: 0.7368, Training Accuracy: 66.76%, Validation Accuracy: 68.49%
Epoch [282/800], Training Loss: 0.7603, Training Accuracy: 66.91%, Validation Accuracy: 69.86%
Epoch [283/800], Training Loss: 0.7400, Training Accuracy: 68.81%, Validation Accuracy: 71.23%
Epoch [284/800], Training Loss: 0.7136, Training Accuracy: 68.81%, Validation Accuracy: 68.49%
Epoch [285/800], Training Loss: 0.7539, Training Accuracy: 69.84%, Validation Accuracy: 69.86%
Epoch [286/800], Training Loss: 0.7100, Training Accuracy: 68.81%, Validation Accuracy: 68.49%
Epoch [287/800], Training Loss: 0.7550, Training Accuracy: 67.79%, Validation Accuracy: 70.55%
Epoch [288/800], Training Loss: 0.7480, Training Accuracy: 68.52%, Validation Accuracy: 69.86%
Epoch [289/800], Training Loss: 0.7406, Training Accuracy: 69.25%, Validation Accuracy: 70.55%
Epoch [290/800], Training Loss: 0.7626, Training Accuracy: 67.79%, Validation Accuracy: 69.86%
Epoch [291/800], Training Loss: 0.7401, Training Accuracy: 68.52%, Validation Accuracy: 70.55%
Epoch [292/800], Training Loss: 0.7244, Training Accuracy: 67.94%, Validation Accuracy: 69.86%
Epoch [293/800], Training Loss: 0.7186, Training Accuracy: 67.64%, Validation Accuracy: 70.55%
Epoch [294/800], Training Loss: 0.7573, Training Accuracy: 67.20%, Validation Accuracy: 68.49%
Epoch [295/800], Training Loss: 0.7131, Training Accuracy: 69.55%, Validation Accuracy: 68.49%
Epoch [296/800], Training Loss: 0.7368, Training Accuracy: 66.33%, Validation Accuracy: 69.86%
Epoch [297/800], Training Loss: 0.7455, Training Accuracy: 70.28%, Validation Accuracy: 69.86%
Epoch [298/800], Training Loss: 0.7583, Training Accuracy: 68.37%, Validation Accuracy: 68.49%
Epoch [299/800], Training Loss: 0.7784, Training Accuracy: 66.62%, Validation Accuracy: 68.49%
Epoch [300/800], Training Loss: 0.7312, Training Accuracy: 69.84%, Validation Accuracy: 69.18%
Epoch [301/800], Training Loss: 0.7202, Training Accuracy: 70.13%, Validation Accuracy: 69.18%
Epoch [302/800], Training Loss: 0.7532, Training Accuracy: 67.20%, Validation Accuracy: 72.60%
Epoch [303/800], Training Loss: 0.7259, Training Accuracy: 68.81%, Validation Accuracy: 71.23%
Epoch [304/800], Training Loss: 0.7333, Training Accuracy: 68.08%, Validation Accuracy: 69.86%
Epoch [305/800], Training Loss: 0.6869, Training Accuracy: 71.45%, Validation Accuracy: 69.18%
Epoch [306/800], Training Loss: 0.7234, Training Accuracy: 69.11%, Validation Accuracy: 68.49%
Epoch [307/800], Training Loss: 0.7883, Training Accuracy: 67.06%, Validation Accuracy: 69.18%
Epoch [308/800], Training Loss: 0.7069, Training Accuracy: 69.25%, Validation Accuracy: 71.92%
Epoch [309/800], Training Loss: 0.7455, Training Accuracy: 69.69%, Validation Accuracy: 71.92%
Epoch [310/800], Training Loss: 0.7529, Training Accuracy: 68.52%, Validation Accuracy: 69.18%
Epoch [311/800], Training Loss: 0.7475, Training Accuracy: 67.50%, Validation Accuracy: 70.55%
Epoch [312/800], Training Loss: 0.7523, Training Accuracy: 68.67%, Validation Accuracy: 70.55%
Epoch [313/800], Training Loss: 0.7123, Training Accuracy: 71.60%, Validation Accuracy: 71.23%
Epoch [314/800], Training Loss: 0.7798, Training Accuracy: 65.01%, Validation Accuracy: 68.49%
Epoch [315/800], Training Loss: 0.7175, Training Accuracy: 68.67%, Validation Accuracy: 68.49%
Epoch [316/800], Training Loss: 0.7444, Training Accuracy: 68.37%, Validation Accuracy: 69.86%
Epoch [317/800], Training Loss: 0.7412, Training Accuracy: 68.96%, Validation Accuracy: 70.55%
Epoch [318/800], Training Loss: 0.7200, Training Accuracy: 71.01%, Validation Accuracy: 67.81%
Epoch [319/800], Training Loss: 0.7663, Training Accuracy: 67.94%, Validation Accuracy: 67.81%
Epoch [320/800], Training Loss: 0.7202, Training Accuracy: 69.69%, Validation Accuracy: 69.86%
Epoch [321/800], Training Loss: 0.7822, Training Accuracy: 64.86%, Validation Accuracy: 69.18%
Epoch [322/800], Training Loss: 0.7174, Training Accuracy: 70.72%, Validation Accuracy: 69.18%
Epoch [323/800], Training Loss: 0.6950, Training Accuracy: 69.25%, Validation Accuracy: 69.86%
Epoch [324/800], Training Loss: 0.7539, Training Accuracy: 67.79%, Validation Accuracy: 69.18%
Epoch [325/800], Training Loss: 0.7110, Training Accuracy: 69.55%, Validation Accuracy: 69.86%
Epoch [326/800], Training Loss: 0.7105, Training Accuracy: 70.13%, Validation Accuracy: 70.55%
Epoch [327/800], Training Loss: 0.7323, Training Accuracy: 68.23%, Validation Accuracy: 69.18%
Epoch [328/800], Training Loss: 0.7322, Training Accuracy: 66.91%, Validation Accuracy: 71.23%
Epoch [329/800], Training Loss: 0.7436, Training Accuracy: 69.25%, Validation Accuracy: 71.23%
Epoch [330/800], Training Loss: 0.7551, Training Accuracy: 68.08%, Validation Accuracy: 69.86%
Epoch [331/800], Training Loss: 0.7589, Training Accuracy: 70.13%, Validation Accuracy: 71.92%
Epoch [332/800], Training Loss: 0.7499, Training Accuracy: 67.20%, Validation Accuracy: 68.49%
Epoch [333/800], Training Loss: 0.7166, Training Accuracy: 69.55%, Validation Accuracy: 69.18%
Epoch [334/800], Training Loss: 0.7369, Training Accuracy: 67.50%, Validation Accuracy: 67.81%
Epoch [335/800], Training Loss: 0.7482, Training Accuracy: 68.67%, Validation Accuracy: 69.18%
Epoch [336/800], Training Loss: 0.7661, Training Accuracy: 66.33%, Validation Accuracy: 69.86%
Epoch [337/800], Training Loss: 0.7692, Training Accuracy: 66.18%, Validation Accuracy: 69.18%
Epoch [338/800], Training Loss: 0.7339, Training Accuracy: 67.35%, Validation Accuracy: 70.55%
Epoch [339/800], Training Loss: 0.7484, Training Accuracy: 68.96%, Validation Accuracy: 69.18%
Epoch [340/800], Training Loss: 0.7131, Training Accuracy: 67.50%, Validation Accuracy: 67.81%
Epoch [341/800], Training Loss: 0.7685, Training Accuracy: 68.37%, Validation Accuracy: 67.81%
Epoch [342/800], Training Loss: 0.7495, Training Accuracy: 68.37%, Validation Accuracy: 69.86%
Epoch [343/800], Training Loss: 0.7578, Training Accuracy: 64.42%, Validation Accuracy: 71.92%
Epoch [344/800], Training Loss: 0.7812, Training Accuracy: 68.23%, Validation Accuracy: 72.60%
Epoch [345/800], Training Loss: 0.7256, Training Accuracy: 68.96%, Validation Accuracy: 71.92%
Epoch [346/800], Training Loss: 0.7548, Training Accuracy: 66.91%, Validation Accuracy: 69.18%
Epoch [347/800], Training Loss: 0.7595, Training Accuracy: 68.96%, Validation Accuracy: 69.86%
Epoch [348/800], Training Loss: 0.7599, Training Accuracy: 68.08%, Validation Accuracy: 68.49%
Epoch [349/800], Training Loss: 0.7475, Training Accuracy: 69.99%, Validation Accuracy: 67.81%
Epoch [350/800], Training Loss: 0.7565, Training Accuracy: 67.79%, Validation Accuracy: 71.23%
Epoch [351/800], Training Loss: 0.7318, Training Accuracy: 68.23%, Validation Accuracy: 69.86%
Epoch [352/800], Training Loss: 0.7215, Training Accuracy: 68.08%, Validation Accuracy: 68.49%
Epoch [353/800], Training Loss: 0.7243, Training Accuracy: 69.99%, Validation Accuracy: 69.86%
Epoch [354/800], Training Loss: 0.7765, Training Accuracy: 67.50%, Validation Accuracy: 69.18%
Epoch [355/800], Training Loss: 0.7382, Training Accuracy: 67.64%, Validation Accuracy: 69.18%
Epoch [356/800], Training Loss: 0.7284, Training Accuracy: 69.40%, Validation Accuracy: 68.49%
Epoch [357/800], Training Loss: 0.7107, Training Accuracy: 68.23%, Validation Accuracy: 69.86%
Epoch [358/800], Training Loss: 0.7328, Training Accuracy: 68.52%, Validation Accuracy: 69.86%
Epoch [359/800], Training Loss: 0.7403, Training Accuracy: 69.25%, Validation Accuracy: 69.18%
Epoch [360/800], Training Loss: 0.7161, Training Accuracy: 69.69%, Validation Accuracy: 67.12%
Epoch [361/800], Training Loss: 0.7448, Training Accuracy: 69.55%, Validation Accuracy: 71.23%
Epoch [362/800], Training Loss: 0.7433, Training Accuracy: 66.47%, Validation Accuracy: 71.23%
Epoch [363/800], Training Loss: 0.6688, Training Accuracy: 71.60%, Validation Accuracy: 71.23%
Epoch [364/800], Training Loss: 0.7451, Training Accuracy: 67.94%, Validation Accuracy: 69.86%
Epoch [365/800], Training Loss: 0.7471, Training Accuracy: 68.96%, Validation Accuracy: 70.55%
Epoch [366/800], Training Loss: 0.7081, Training Accuracy: 68.37%, Validation Accuracy: 70.55%
Epoch [367/800], Training Loss: 0.6855, Training Accuracy: 71.74%, Validation Accuracy: 71.23%
Epoch [368/800], Training Loss: 0.7480, Training Accuracy: 68.67%, Validation Accuracy: 71.92%
Epoch [369/800], Training Loss: 0.7791, Training Accuracy: 66.03%, Validation Accuracy: 69.86%
Epoch [370/800], Training Loss: 0.7611, Training Accuracy: 66.76%, Validation Accuracy: 69.86%
Epoch [371/800], Training Loss: 0.7513, Training Accuracy: 67.64%, Validation Accuracy: 69.86%
Epoch [372/800], Training Loss: 0.7658, Training Accuracy: 67.64%, Validation Accuracy: 69.86%
Epoch [373/800], Training Loss: 0.7305, Training Accuracy: 70.28%, Validation Accuracy: 69.86%
Epoch [374/800], Training Loss: 0.7627, Training Accuracy: 66.91%, Validation Accuracy: 67.81%
Epoch [375/800], Training Loss: 0.7224, Training Accuracy: 71.30%, Validation Accuracy: 71.23%
Epoch [376/800], Training Loss: 0.7935, Training Accuracy: 65.15%, Validation Accuracy: 69.86%
Epoch [377/800], Training Loss: 0.7555, Training Accuracy: 66.76%, Validation Accuracy: 69.86%
Epoch [378/800], Training Loss: 0.7510, Training Accuracy: 67.20%, Validation Accuracy: 70.55%
Epoch [379/800], Training Loss: 0.7859, Training Accuracy: 67.06%, Validation Accuracy: 71.92%
Epoch [380/800], Training Loss: 0.7294, Training Accuracy: 67.94%, Validation Accuracy: 69.86%
Epoch [381/800], Training Loss: 0.7346, Training Accuracy: 68.96%, Validation Accuracy: 70.55%
Epoch [382/800], Training Loss: 0.7455, Training Accuracy: 70.13%, Validation Accuracy: 69.86%
Epoch [383/800], Training Loss: 0.7549, Training Accuracy: 68.08%, Validation Accuracy: 68.49%
Epoch [384/800], Training Loss: 0.7063, Training Accuracy: 70.57%, Validation Accuracy: 68.49%
Epoch [385/800], Training Loss: 0.7371, Training Accuracy: 68.23%, Validation Accuracy: 68.49%
Epoch [386/800], Training Loss: 0.7667, Training Accuracy: 65.59%, Validation Accuracy: 69.86%
Epoch [387/800], Training Loss: 0.7521, Training Accuracy: 66.91%, Validation Accuracy: 69.18%
Epoch [388/800], Training Loss: 0.7318, Training Accuracy: 68.08%, Validation Accuracy: 71.23%
Epoch [389/800], Training Loss: 0.7643, Training Accuracy: 68.81%, Validation Accuracy: 68.49%
Epoch [390/800], Training Loss: 0.7589, Training Accuracy: 66.76%, Validation Accuracy: 70.55%
Epoch [391/800], Training Loss: 0.7481, Training Accuracy: 67.79%, Validation Accuracy: 71.23%
Epoch [392/800], Training Loss: 0.7256, Training Accuracy: 70.57%, Validation Accuracy: 67.81%
Epoch [393/800], Training Loss: 0.7672, Training Accuracy: 69.25%, Validation Accuracy: 68.49%
Epoch [394/800], Training Loss: 0.7677, Training Accuracy: 66.91%, Validation Accuracy: 69.86%
Epoch [395/800], Training Loss: 0.7330, Training Accuracy: 69.99%, Validation Accuracy: 69.86%
Epoch [396/800], Training Loss: 0.7733, Training Accuracy: 68.23%, Validation Accuracy: 69.86%
Epoch [397/800], Training Loss: 0.7251, Training Accuracy: 68.81%, Validation Accuracy: 67.81%
Epoch [398/800], Training Loss: 0.7407, Training Accuracy: 67.20%, Validation Accuracy: 69.86%
Epoch [399/800], Training Loss: 0.7255, Training Accuracy: 69.55%, Validation Accuracy: 68.49%
Epoch [400/800], Training Loss: 0.7482, Training Accuracy: 66.91%, Validation Accuracy: 71.23%
Epoch [401/800], Training Loss: 0.7424, Training Accuracy: 67.79%, Validation Accuracy: 68.49%
Epoch [402/800], Training Loss: 0.7537, Training Accuracy: 68.08%, Validation Accuracy: 70.55%
Epoch [403/800], Training Loss: 0.7585, Training Accuracy: 68.67%, Validation Accuracy: 69.86%
Epoch [404/800], Training Loss: 0.6901, Training Accuracy: 70.86%, Validation Accuracy: 69.18%
Epoch [405/800], Training Loss: 0.7359, Training Accuracy: 70.13%, Validation Accuracy: 68.49%
Epoch [406/800], Training Loss: 0.7650, Training Accuracy: 66.91%, Validation Accuracy: 70.55%
Epoch [407/800], Training Loss: 0.7515, Training Accuracy: 67.94%, Validation Accuracy: 69.86%
Epoch [408/800], Training Loss: 0.7277, Training Accuracy: 68.96%, Validation Accuracy: 67.81%
Epoch [409/800], Training Loss: 0.6982, Training Accuracy: 70.42%, Validation Accuracy: 69.18%
Epoch [410/800], Training Loss: 0.7493, Training Accuracy: 68.67%, Validation Accuracy: 70.55%
Epoch [411/800], Training Loss: 0.7775, Training Accuracy: 66.33%, Validation Accuracy: 67.81%
Epoch [412/800], Training Loss: 0.7652, Training Accuracy: 65.45%, Validation Accuracy: 68.49%
Epoch [413/800], Training Loss: 0.7522, Training Accuracy: 67.35%, Validation Accuracy: 69.18%
Epoch [414/800], Training Loss: 0.7533, Training Accuracy: 69.25%, Validation Accuracy: 69.86%
Epoch [415/800], Training Loss: 0.7376, Training Accuracy: 68.67%, Validation Accuracy: 71.23%
Epoch [416/800], Training Loss: 0.7564, Training Accuracy: 66.47%, Validation Accuracy: 69.18%
Epoch [417/800], Training Loss: 0.7567, Training Accuracy: 67.20%, Validation Accuracy: 69.86%
Epoch [418/800], Training Loss: 0.7327, Training Accuracy: 70.28%, Validation Accuracy: 70.55%
Epoch [419/800], Training Loss: 0.7525, Training Accuracy: 66.91%, Validation Accuracy: 71.92%
Epoch [420/800], Training Loss: 0.7487, Training Accuracy: 69.55%, Validation Accuracy: 69.18%
Epoch [421/800], Training Loss: 0.7815, Training Accuracy: 67.94%, Validation Accuracy: 69.86%
Epoch [422/800], Training Loss: 0.7396, Training Accuracy: 68.23%, Validation Accuracy: 68.49%
Epoch [423/800], Training Loss: 0.7793, Training Accuracy: 67.64%, Validation Accuracy: 69.18%
Epoch [424/800], Training Loss: 0.7745, Training Accuracy: 67.50%, Validation Accuracy: 69.18%
Epoch [425/800], Training Loss: 0.7428, Training Accuracy: 69.69%, Validation Accuracy: 68.49%
Epoch [426/800], Training Loss: 0.7394, Training Accuracy: 69.84%, Validation Accuracy: 69.86%
Epoch [427/800], Training Loss: 0.7477, Training Accuracy: 67.35%, Validation Accuracy: 67.81%
Epoch [428/800], Training Loss: 0.7519, Training Accuracy: 66.91%, Validation Accuracy: 68.49%
Epoch [429/800], Training Loss: 0.7817, Training Accuracy: 66.47%, Validation Accuracy: 68.49%
Epoch [430/800], Training Loss: 0.7688, Training Accuracy: 67.64%, Validation Accuracy: 69.86%
Epoch [431/800], Training Loss: 0.7106, Training Accuracy: 68.96%, Validation Accuracy: 69.86%
Epoch [432/800], Training Loss: 0.7338, Training Accuracy: 67.79%, Validation Accuracy: 70.55%
Epoch [433/800], Training Loss: 0.7408, Training Accuracy: 69.55%, Validation Accuracy: 71.23%
Epoch [434/800], Training Loss: 0.7589, Training Accuracy: 69.55%, Validation Accuracy: 70.55%
Epoch [435/800], Training Loss: 0.7282, Training Accuracy: 67.20%, Validation Accuracy: 70.55%
Epoch [436/800], Training Loss: 0.7499, Training Accuracy: 69.55%, Validation Accuracy: 69.86%
Epoch [437/800], Training Loss: 0.7595, Training Accuracy: 69.11%, Validation Accuracy: 69.18%
Epoch [438/800], Training Loss: 0.7648, Training Accuracy: 68.96%, Validation Accuracy: 69.86%
Epoch [439/800], Training Loss: 0.7406, Training Accuracy: 70.28%, Validation Accuracy: 71.23%
Epoch [440/800], Training Loss: 0.7137, Training Accuracy: 69.99%, Validation Accuracy: 67.81%
Epoch [441/800], Training Loss: 0.7425, Training Accuracy: 68.96%, Validation Accuracy: 69.86%
Epoch [442/800], Training Loss: 0.7345, Training Accuracy: 66.03%, Validation Accuracy: 68.49%
Epoch [443/800], Training Loss: 0.7590, Training Accuracy: 67.94%, Validation Accuracy: 71.92%
Epoch [444/800], Training Loss: 0.7551, Training Accuracy: 68.37%, Validation Accuracy: 71.23%
Epoch [445/800], Training Loss: 0.7554, Training Accuracy: 65.74%, Validation Accuracy: 71.92%
Epoch [446/800], Training Loss: 0.7340, Training Accuracy: 67.20%, Validation Accuracy: 69.18%
Epoch [447/800], Training Loss: 0.7381, Training Accuracy: 67.79%, Validation Accuracy: 69.86%
Epoch [448/800], Training Loss: 0.7775, Training Accuracy: 65.74%, Validation Accuracy: 70.55%
Epoch [449/800], Training Loss: 0.7129, Training Accuracy: 70.13%, Validation Accuracy: 69.18%
Epoch [450/800], Training Loss: 0.7497, Training Accuracy: 68.23%, Validation Accuracy: 71.23%
Epoch [451/800], Training Loss: 0.7365, Training Accuracy: 66.18%, Validation Accuracy: 69.86%
Epoch [452/800], Training Loss: 0.7080, Training Accuracy: 69.84%, Validation Accuracy: 69.18%
Epoch [453/800], Training Loss: 0.7007, Training Accuracy: 68.96%, Validation Accuracy: 70.55%
Epoch [454/800], Training Loss: 0.7294, Training Accuracy: 70.42%, Validation Accuracy: 68.49%
Epoch [455/800], Training Loss: 0.7431, Training Accuracy: 69.84%, Validation Accuracy: 70.55%
Epoch [456/800], Training Loss: 0.7731, Training Accuracy: 66.91%, Validation Accuracy: 70.55%
Epoch [457/800], Training Loss: 0.7775, Training Accuracy: 66.62%, Validation Accuracy: 67.81%
Epoch [458/800], Training Loss: 0.7599, Training Accuracy: 66.33%, Validation Accuracy: 69.86%
Epoch [459/800], Training Loss: 0.7360, Training Accuracy: 68.23%, Validation Accuracy: 68.49%
Epoch [460/800], Training Loss: 0.7685, Training Accuracy: 66.18%, Validation Accuracy: 71.92%
Epoch [461/800], Training Loss: 0.7386, Training Accuracy: 67.20%, Validation Accuracy: 69.18%
Epoch [462/800], Training Loss: 0.7664, Training Accuracy: 67.35%, Validation Accuracy: 69.18%
Epoch [463/800], Training Loss: 0.7212, Training Accuracy: 69.40%, Validation Accuracy: 68.49%
Epoch [464/800], Training Loss: 0.6986, Training Accuracy: 69.25%, Validation Accuracy: 70.55%
Epoch [465/800], Training Loss: 0.7542, Training Accuracy: 67.50%, Validation Accuracy: 68.49%
Epoch [466/800], Training Loss: 0.7368, Training Accuracy: 69.84%, Validation Accuracy: 69.18%
Epoch [467/800], Training Loss: 0.7212, Training Accuracy: 69.40%, Validation Accuracy: 71.23%
Epoch [468/800], Training Loss: 0.7121, Training Accuracy: 68.67%, Validation Accuracy: 71.23%
Epoch [469/800], Training Loss: 0.7499, Training Accuracy: 66.62%, Validation Accuracy: 69.18%
Epoch [470/800], Training Loss: 0.7469, Training Accuracy: 68.37%, Validation Accuracy: 71.92%
Epoch [471/800], Training Loss: 0.7597, Training Accuracy: 68.23%, Validation Accuracy: 69.86%
Epoch [472/800], Training Loss: 0.7423, Training Accuracy: 70.42%, Validation Accuracy: 70.55%
Epoch [473/800], Training Loss: 0.7292, Training Accuracy: 70.28%, Validation Accuracy: 68.49%
Epoch [474/800], Training Loss: 0.7364, Training Accuracy: 68.81%, Validation Accuracy: 69.18%
Epoch [475/800], Training Loss: 0.7312, Training Accuracy: 68.96%, Validation Accuracy: 70.55%
Epoch [476/800], Training Loss: 0.7805, Training Accuracy: 69.11%, Validation Accuracy: 70.55%
Epoch [477/800], Training Loss: 0.7330, Training Accuracy: 69.11%, Validation Accuracy: 69.86%
Epoch [478/800], Training Loss: 0.7360, Training Accuracy: 67.64%, Validation Accuracy: 70.55%
Epoch [479/800], Training Loss: 0.7381, Training Accuracy: 67.50%, Validation Accuracy: 68.49%
Epoch [480/800], Training Loss: 0.7396, Training Accuracy: 68.52%, Validation Accuracy: 69.86%
Epoch [481/800], Training Loss: 0.7109, Training Accuracy: 69.84%, Validation Accuracy: 68.49%
Epoch [482/800], Training Loss: 0.7330, Training Accuracy: 66.76%, Validation Accuracy: 69.18%
Epoch [483/800], Training Loss: 0.7341, Training Accuracy: 66.76%, Validation Accuracy: 69.18%
Epoch [484/800], Training Loss: 0.7771, Training Accuracy: 70.42%, Validation Accuracy: 68.49%
Epoch [485/800], Training Loss: 0.7582, Training Accuracy: 68.08%, Validation Accuracy: 70.55%
Epoch [486/800], Training Loss: 0.7563, Training Accuracy: 68.37%, Validation Accuracy: 68.49%
Epoch [487/800], Training Loss: 0.7225, Training Accuracy: 69.11%, Validation Accuracy: 69.18%
Epoch [488/800], Training Loss: 0.7669, Training Accuracy: 66.62%, Validation Accuracy: 68.49%
Epoch [489/800], Training Loss: 0.7181, Training Accuracy: 69.55%, Validation Accuracy: 70.55%
Epoch [490/800], Training Loss: 0.7696, Training Accuracy: 66.91%, Validation Accuracy: 70.55%
Epoch [491/800], Training Loss: 0.7591, Training Accuracy: 67.79%, Validation Accuracy: 68.49%
Epoch [492/800], Training Loss: 0.6954, Training Accuracy: 71.16%, Validation Accuracy: 68.49%
Epoch [493/800], Training Loss: 0.7290, Training Accuracy: 70.42%, Validation Accuracy: 69.86%
Epoch [494/800], Training Loss: 0.7557, Training Accuracy: 67.94%, Validation Accuracy: 71.23%
Epoch [495/800], Training Loss: 0.7311, Training Accuracy: 70.28%, Validation Accuracy: 69.86%
Epoch [496/800], Training Loss: 0.7403, Training Accuracy: 66.62%, Validation Accuracy: 67.81%
Epoch [497/800], Training Loss: 0.7313, Training Accuracy: 68.37%, Validation Accuracy: 70.55%
Epoch [498/800], Training Loss: 0.7167, Training Accuracy: 68.67%, Validation Accuracy: 69.86%
Epoch [499/800], Training Loss: 0.7630, Training Accuracy: 68.52%, Validation Accuracy: 67.81%
Epoch [500/800], Training Loss: 0.7568, Training Accuracy: 66.91%, Validation Accuracy: 69.18%
Epoch [501/800], Training Loss: 0.6946, Training Accuracy: 70.57%, Validation Accuracy: 69.86%
Epoch [502/800], Training Loss: 0.7168, Training Accuracy: 70.28%, Validation Accuracy: 68.49%
Epoch [503/800], Training Loss: 0.7217, Training Accuracy: 67.50%, Validation Accuracy: 71.92%
Epoch [504/800], Training Loss: 0.7787, Training Accuracy: 65.74%, Validation Accuracy: 69.18%
Epoch [505/800], Training Loss: 0.7667, Training Accuracy: 66.91%, Validation Accuracy: 69.18%
Epoch [506/800], Training Loss: 0.7327, Training Accuracy: 68.37%, Validation Accuracy: 69.86%
Epoch [507/800], Training Loss: 0.7381, Training Accuracy: 68.08%, Validation Accuracy: 67.81%
Epoch [508/800], Training Loss: 0.6812, Training Accuracy: 68.96%, Validation Accuracy: 70.55%
Epoch [509/800], Training Loss: 0.7285, Training Accuracy: 68.96%, Validation Accuracy: 69.18%
Epoch [510/800], Training Loss: 0.7225, Training Accuracy: 70.13%, Validation Accuracy: 69.18%
Epoch [511/800], Training Loss: 0.7413, Training Accuracy: 65.74%, Validation Accuracy: 69.18%
Epoch [512/800], Training Loss: 0.7399, Training Accuracy: 66.91%, Validation Accuracy: 71.23%
Epoch [513/800], Training Loss: 0.7983, Training Accuracy: 66.91%, Validation Accuracy: 69.86%
Epoch [514/800], Training Loss: 0.7531, Training Accuracy: 68.52%, Validation Accuracy: 70.55%
Epoch [515/800], Training Loss: 0.7328, Training Accuracy: 67.64%, Validation Accuracy: 68.49%
Epoch [516/800], Training Loss: 0.7477, Training Accuracy: 66.62%, Validation Accuracy: 69.86%
Epoch [517/800], Training Loss: 0.7652, Training Accuracy: 67.50%, Validation Accuracy: 69.18%
Epoch [518/800], Training Loss: 0.7479, Training Accuracy: 68.96%, Validation Accuracy: 67.81%
Epoch [519/800], Training Loss: 0.7334, Training Accuracy: 67.79%, Validation Accuracy: 68.49%
Epoch [520/800], Training Loss: 0.7594, Training Accuracy: 66.47%, Validation Accuracy: 72.60%
Epoch [521/800], Training Loss: 0.7557, Training Accuracy: 68.52%, Validation Accuracy: 69.86%
Epoch [522/800], Training Loss: 0.7182, Training Accuracy: 69.84%, Validation Accuracy: 69.86%
Epoch [523/800], Training Loss: 0.7570, Training Accuracy: 68.81%, Validation Accuracy: 68.49%
Epoch [524/800], Training Loss: 0.7146, Training Accuracy: 70.86%, Validation Accuracy: 71.92%
Epoch [525/800], Training Loss: 0.7136, Training Accuracy: 69.99%, Validation Accuracy: 69.86%
Epoch [526/800], Training Loss: 0.7373, Training Accuracy: 67.50%, Validation Accuracy: 68.49%
Epoch [527/800], Training Loss: 0.7653, Training Accuracy: 67.94%, Validation Accuracy: 70.55%
Epoch [528/800], Training Loss: 0.7206, Training Accuracy: 69.55%, Validation Accuracy: 67.81%
Epoch [529/800], Training Loss: 0.7627, Training Accuracy: 68.67%, Validation Accuracy: 71.23%
Epoch [530/800], Training Loss: 0.7185, Training Accuracy: 69.84%, Validation Accuracy: 67.81%
Epoch [531/800], Training Loss: 0.7331, Training Accuracy: 68.67%, Validation Accuracy: 69.18%
Epoch [532/800], Training Loss: 0.7202, Training Accuracy: 69.84%, Validation Accuracy: 69.18%
Epoch [533/800], Training Loss: 0.7060, Training Accuracy: 68.52%, Validation Accuracy: 67.81%
Epoch [534/800], Training Loss: 0.7822, Training Accuracy: 66.62%, Validation Accuracy: 69.18%
Epoch [535/800], Training Loss: 0.7134, Training Accuracy: 68.37%, Validation Accuracy: 70.55%
Epoch [536/800], Training Loss: 0.7587, Training Accuracy: 67.35%, Validation Accuracy: 70.55%
Epoch [537/800], Training Loss: 0.7264, Training Accuracy: 70.13%, Validation Accuracy: 69.86%
Epoch [538/800], Training Loss: 0.7174, Training Accuracy: 70.57%, Validation Accuracy: 69.18%
Epoch [539/800], Training Loss: 0.7284, Training Accuracy: 68.96%, Validation Accuracy: 70.55%
Epoch [540/800], Training Loss: 0.7300, Training Accuracy: 69.84%, Validation Accuracy: 70.55%
Epoch [541/800], Training Loss: 0.7692, Training Accuracy: 66.76%, Validation Accuracy: 70.55%
Epoch [542/800], Training Loss: 0.7594, Training Accuracy: 68.08%, Validation Accuracy: 70.55%
Epoch [543/800], Training Loss: 0.7490, Training Accuracy: 67.79%, Validation Accuracy: 69.18%
Epoch [544/800], Training Loss: 0.7411, Training Accuracy: 69.25%, Validation Accuracy: 71.23%
Epoch [545/800], Training Loss: 0.7620, Training Accuracy: 64.57%, Validation Accuracy: 69.18%
Epoch [546/800], Training Loss: 0.7502, Training Accuracy: 68.52%, Validation Accuracy: 69.86%
Epoch [547/800], Training Loss: 0.7084, Training Accuracy: 71.74%, Validation Accuracy: 69.86%
Epoch [548/800], Training Loss: 0.7589, Training Accuracy: 66.18%, Validation Accuracy: 70.55%
Epoch [549/800], Training Loss: 0.7703, Training Accuracy: 66.33%, Validation Accuracy: 69.86%
